2, 8, 24 ,2.100, 2.500,    0.175, 0.343, 0.221, 0.275,    0.054
2, 8, 24 ,2.100, 2.650,    0.173, 0.342, 0.208, 0.264,    0.056
2, 8, 24 ,2.100, 2.800,    0.165, 0.331, 0.204, 0.261,    0.057
2, 8, 24 ,2.100, 2.950,    0.159, 0.326, 0.198, 0.256,    0.058
2, 8, 24 ,2.300, 1.000,    0.259, 0.420, 0.368, 0.322,    -0.046
2, 8, 24 ,2.300, 1.150,    0.259, 0.414, 0.372, 0.311,    -0.062
2, 8, 24 ,2.300, 1.300,    0.245, 0.416, 0.350, 0.298,    -0.052
2, 8, 24 ,2.300, 1.450,    0.251, 0.417, 0.357, 0.325,    -0.032
2, 8, 24 ,2.300, 1.600,    0.232, 0.409, 0.316, 0.313,    -0.002
2, 8, 24 ,2.300, 1.750,    0.234, 0.417, 0.326, 0.341,    0.014
2, 8, 24 ,2.300, 1.900,    0.224, 0.393, 0.281, 0.306,    0.025
2, 8, 24 ,2.300, 2.050,    0.221, 0.398, 0.278, 0.314,    0.036
2, 8, 24 ,2.300, 2.200,    0.228, 0.428, 0.292, 0.338,    0.046
2, 8, 24 ,2.300, 2.350,    0.214, 0.418, 0.275, 0.331,    0.056
2, 8, 24 ,2.300, 2.500,    0.209, 0.390, 0.252, 0.306,    0.054
2, 8, 24 ,2.300, 2.650,    0.203, 0.381, 0.243, 0.296,    0.052
2, 8, 24 ,2.300, 2.800,    0.202, 0.373, 0.243, 0.286,    0.042
2, 8, 24 ,2.300, 2.950,    0.199, 0.370, 0.242, 0.285,    0.042
2, 8, 24 ,2.500, 1.000,    0.260, 0.425, 0.387, 0.322,    -0.065
2, 8, 24 ,2.500, 1.150,    0.279, 0.435, 0.400, 0.338,    -0.061
2, 8, 24 ,2.500, 1.300,    0.277, 0.433, 0.404, 0.339,    -0.065
2, 8, 24 ,2.500, 1.450,    0.272, 0.432, 0.371, 0.328,    -0.043
2, 8, 24 ,2.500, 1.600,    0.266, 0.431, 0.373, 0.340,    -0.033
2, 8, 24 ,2.500, 1.750,    0.257, 0.429, 0.354, 0.342,    -0.012
2, 8, 24 ,2.500, 1.900,    0.259, 0.444, 0.365, 0.370,    0.004
2, 8, 24 ,2.500, 2.050,    0.238, 0.420, 0.328, 0.337,    0.009
2, 8, 24 ,2.500, 2.200,    0.233, 0.415, 0.305, 0.337,    0.032
2, 8, 24 ,2.500, 2.350,    0.245, 0.440, 0.310, 0.356,    0.046
2, 8, 24 ,2.500, 2.500,    0.236, 0.435, 0.307, 0.363,    0.055
2, 8, 24 ,2.500, 2.650,    0.222, 0.404, 0.276, 0.332,    0.056
2, 8, 24 ,2.500, 2.800,    0.220, 0.395, 0.268, 0.322,    0.054
2, 8, 24 ,2.500, 2.950,    0.216, 0.387, 0.263, 0.311,    0.048
2, 8, 24 ,2.700, 1.000,    0.274, 0.433, 0.383, 0.323,    -0.060
2, 8, 24 ,2.700, 1.150,    0.275, 0.449, 0.411, 0.349,    -0.062
2, 8, 24 ,2.700, 1.300,    0.291, 0.450, 0.423, 0.372,    -0.051
