Loading Images
Loaded
2, 19, 33, 5.173, 0.990, 0.382, 0.251,   -0.131
2, 36, 43, 2.678, 2.324, 0.313, 0.152,   -0.161
2, 8, 47, 3.660, 8.759, 0.375, 0.292,   -0.083
2, 19, 41, 4.251, 1.957, 0.402, 0.266,   -0.136
1, 37, 43, 4.601, 0.779, 0.443, 0.214,   -0.229
1, 17, 33, 3.929, 2.782, 0.419, 0.331,   -0.087
2, 27, 34, 5.545, 1.824, 0.338, 0.225,   -0.112
2, 34, 42, 3.558, 0.914, 0.353, 0.172,   -0.181
1, 24, 42, 1.390, 2.856, 0.538, 0.144,   -0.394
2, 40, 48, 5.241, 1.145, 0.337, 0.157,   -0.180
1, 21, 23, 5.775, 1.604, 0.431, 0.319,   -0.111
2, 19, 45, 5.417, 3.012, 0.380, 0.261,   -0.119
1, 21, 44, 1.584, 1.083, 0.417, 0.254,   -0.163
1, 16, 26, 2.671, 2.763, 0.355, 0.309,   -0.045
2, 21, 46, 5.103, 2.543, 0.346, 0.234,   -0.112
1, 33, 43, 5.727, 1.967, 0.421, 0.274,   -0.147
2, 37, 47, 5.658, 2.506, 0.316, 0.189,   -0.127
1, 17, 27, 4.717, 2.964, 0.412, 0.339,   -0.073
2, 37, 45, 5.832, 1.744, 0.416, 0.258,   -0.158
2, 9, 23, 3.995, 3.281, 0.415, 0.322,   -0.093
2, 28, 30, 2.768, 1.545, 0.259, 0.145,   -0.114
1, 38, 45, 2.624, 1.345, 0.420, 0.187,   -0.233
1, 4, 33, 2.143, 5.590, 0.445, 0.363,   -0.082
2, 17, 21, 3.755, 2.257, 0.353, 0.254,   -0.099
2, 26, 34, 3.475, 0.983, 0.319, 0.202,   -0.118
2, 26, 42, 1.101, 2.022, 0.410, 0.095,   -0.315
1, 41, 46, 4.647, 1.341, 0.435, 0.226,   -0.209
2, 22, 27, 2.254, 1.280, 0.215, 0.139,   -0.075
2, 33, 35, 5.934, 0.734, 0.392, 0.238,   -0.153
1, 30, 47, 3.788, 1.160, 0.464, 0.206,   -0.258
2, 41, 45, 2.262, 1.685, 0.328, 0.100,   -0.228
1, 9, 41, 2.104, 8.394, 0.465, 0.296,   -0.169
2, 16, 21, 3.277, 1.921, 0.331, 0.232,   -0.099
2, 4, 22, 3.236, 0.817, 0.435, 0.322,   -0.112
2, 15, 23, 2.350, 1.565, 0.225, 0.181,   -0.044
1, 29, 44, 5.582, 0.968, 0.420, 0.223,   -0.197
1, 22, 24, 4.837, 1.449, 0.445, 0.294,   -0.152
1, 19, 39, 1.418, 3.151, 0.478, 0.181,   -0.296
2, 26, 35, 5.540, 0.868, 0.373, 0.200,   -0.173
2, 8, 42, 2.565, 8.961, 0.412, 0.219,   -0.193
2, 28, 44, 1.211, 1.672, 0.372, 0.110,   -0.262
1, 16, 39, 3.730, 1.892, 0.444, 0.308,   -0.135
2, 36, 43, 3.246, 1.843, 0.344, 0.172,   -0.173
1, 5, 36, 1.926, 0.946, 0.455, 0.339,   -0.116
2, 34, 46, 2.506, 2.087, 0.363, 0.145,   -0.218
1, 28, 31, 3.502, 1.414, 0.364, 0.256,   -0.107
1, 5, 36, 4.558, 10.142, 0.442, 0.329,   -0.113
2, 19, 27, 1.788, 1.808, 0.172, 0.132,   -0.039
1, 33, 35, 5.515, 1.077, 0.460, 0.216,   -0.244
2, 32, 45, 4.434, 2.311, 0.308, 0.196,   -0.112
1, 7, 10, 4.368, 2.261, 0.444, 0.380,   -0.065
2, 21, 41, 3.037, 2.238, 0.331, 0.253,   -0.078
1, 16, 20, 5.881, 2.339, 0.429, 0.356,   -0.073
2, 25, 39, 3.218, 3.117, 0.345, 0.209,   -0.137
2, 12, 34, 5.970, 4.729, 0.399, 0.307,   -0.092
1, 37, 46, 4.117, 1.004, 0.432, 0.187,   -0.245
2, 16, 45, 5.513, 5.040, 0.388, 0.283,   -0.104
1, 41, 46, 2.257, 2.177, 0.558, 0.185,   -0.373
1, 20, 42, 4.443, 0.797, 0.446, 0.279,   -0.168
1, 30, 33, 5.465, 1.208, 0.456, 0.244,   -0.212
2, 19, 32, 2.820, 2.619, 0.245, 0.186,   -0.059
2, 5, 35, 2.803, 5.011, 0.406, 0.324,   -0.082
2, 2, 44, 5.087, 8.835, 0.321, 0.218,   -0.103
2, 38, 45, 3.233, 0.729, 0.411, 0.222,   -0.189
1, 26, 30, 3.424, 1.654, 0.378, 0.280,   -0.098
1, 4, 44, 4.500, 4.582, 0.468, 0.333,   -0.134
2, 21, 48, 5.764, 4.398, 0.367, 0.251,   -0.116
2, 5, 9, 1.731, 1.520, 0.231, 0.187,   -0.044
1, 37, 48, 3.646, 1.820, 0.423, 0.231,   -0.193
2, 3, 39, 4.925, 1.725, 0.342, 0.232,   -0.110
1, 11, 39, 4.882, 6.614, 0.429, 0.338,   -0.091
1, 22, 48, 4.433, 3.874, 0.424, 0.292,   -0.132
2, 35, 48, 2.611, 0.702, 0.316, 0.191,   -0.125
2, 18, 44, 4.001, 2.451, 0.399, 0.288,   -0.111
1, 9, 35, 5.783, 5.916, 0.445, 0.335,   -0.110
2, 39, 41, 2.561, 1.714, 0.319, 0.149,   -0.170
2, 25, 35, 5.416, 1.358, 0.322, 0.193,   -0.130
1, 25, 44, 1.498, 3.131, 0.543, 0.146,   -0.396
1, 7, 19, 3.814, 2.243, 0.464, 0.368,   -0.096
1, 7, 30, 3.233, 3.255, 0.450, 0.356,   -0.094
1, 32, 36, 3.749, 1.525, 0.387, 0.269,   -0.119
2, 20, 26, 2.220, 1.577, 0.194, 0.151,   -0.043
2, 40, 42, 3.195, 1.471, 0.317, 0.163,   -0.154
1, 28, 39, 4.477, 1.664, 0.410, 0.271,   -0.139
2, 39, 41, 3.003, 1.157, 0.319, 0.158,   -0.161
2, 16, 32, 2.936, 1.974, 0.348, 0.290,   -0.058
1, 30, 42, 5.979, 1.478, 0.449, 0.276,   -0.173
1, 7, 46, 5.210, 8.319, 0.465, 0.325,   -0.140
2, 24, 31, 5.517, 1.303, 0.349, 0.203,   -0.146
1, 25, 45, 2.958, 2.610, 0.470, 0.307,   -0.163
2, 11, 25, 4.793, 0.745, 0.410, 0.300,   -0.110
2, 21, 35, 3.455, 1.421, 0.353, 0.257,   -0.096
2, 31, 48, 1.732, 2.137, 0.348, 0.139,   -0.208
2, 26, 44, 3.152, 1.811, 0.381, 0.266,   -0.115
1, 28, 47, 2.312, 1.625, 0.420, 0.232,   -0.188
2, 19, 25, 1.797, 1.219, 0.175, 0.143,   -0.032
1, 29, 43, 3.956, 2.379, 0.387, 0.279,   -0.108
1, 25, 36, 5.660, 2.367, 0.436, 0.311,   -0.125
2, 7, 32, 4.508, 4.597, 0.370, 0.268,   -0.102
1, 7, 41, 4.696, 6.853, 0.452, 0.329,   -0.123
2, 27, 37, 1.913, 2.203, 0.276, 0.128,   -0.148
2, 4, 27, 2.103, 5.311, 0.306, 0.250,   -0.056
2, 4, 18, 2.830, 7.508, 0.362, 0.312,   -0.050
2, 30, 48, 1.923, 1.073, 0.260, 0.133,   -0.126
1, 19, 30, 4.468, 1.452, 0.450, 0.303,   -0.147
2, 19, 48, 5.271, 4.394, 0.357, 0.256,   -0.100
2, 25, 27, 4.758, 0.706, 0.405, 0.250,   -0.155
2, 6, 31, 5.895, 7.083, 0.389, 0.272,   -0.118
2, 32, 39, 5.982, 2.081, 0.347, 0.259,   -0.088
1, 10, 26, 3.423, 1.005, 0.441, 0.310,   -0.131
2, 31, 47, 2.324, 2.367, 0.322, 0.128,   -0.194
1, 33, 47, 5.121, 0.851, 0.431, 0.219,   -0.211
1, 14, 45, 2.620, 1.404, 0.439, 0.312,   -0.127
2, 11, 13, 5.302, 1.697, 0.416, 0.305,   -0.111
2, 10, 38, 2.537, 2.136, 0.330, 0.254,   -0.076
1, 3, 13, 1.708, 2.306, 0.458, 0.394,   -0.064
2, 4, 30, 4.200, 12.729, 0.380, 0.297,   -0.083
1, 38, 46, 4.606, 1.911, 0.449, 0.247,   -0.202
2, 5, 35, 5.367, 13.808, 0.362, 0.279,   -0.083
2, 9, 23, 2.847, 1.835, 0.416, 0.332,   -0.083
1, 14, 21, 4.456, 2.828, 0.402, 0.361,   -0.041
2, 14, 18, 2.207, 2.450, 0.197, 0.161,   -0.036
1, 19, 33, 3.596, 3.184, 0.392, 0.314,   -0.078
1, 23, 47, 5.341, 3.489, 0.433, 0.319,   -0.115
2, 8, 17, 4.966, 2.481, 0.426, 0.338,   -0.088
1, 18, 30, 1.406, 1.727, 0.404, 0.239,   -0.165
2, 17, 21, 1.089, 2.182, 0.212, 0.107,   -0.105
2, 13, 45, 1.394, 3.210, 0.300, 0.145,   -0.154
2, 37, 44, 3.922, 1.747, 0.347, 0.185,   -0.162
2, 5, 46, 2.314, 8.937, 0.315, 0.216,   -0.099
1, 16, 34, 2.534, 1.930, 0.364, 0.317,   -0.047
2, 30, 41, 4.468, 1.295, 0.323, 0.172,   -0.151
1, 22, 31, 5.689, 2.232, 0.433, 0.315,   -0.119
2, 10, 38, 1.463, 6.103, 0.273, 0.142,   -0.131
2, 40, 43, 3.844, 0.791, 0.331, 0.173,   -0.157
2, 5, 48, 1.892, 12.308, 0.348, 0.182,   -0.165
2, 14, 20, 4.181, 1.870, 0.422, 0.336,   -0.087
2, 22, 27, 2.431, 0.830, 0.266, 0.174,   -0.092
1, 16, 43, 4.733, 3.880, 0.452, 0.320,   -0.131
2, 22, 41, 2.860, 2.396, 0.303, 0.194,   -0.109
2, 26, 46, 4.978, 2.563, 0.368, 0.264,   -0.104
2, 28, 35, 4.801, 2.404, 0.323, 0.218,   -0.105
2, 33, 39, 2.642, 1.649, 0.273, 0.125,   -0.147
2, 5, 40, 5.429, 15.404, 0.394, 0.307,   -0.087
2, 6, 18, 1.227, 5.549, 0.275, 0.186,   -0.089
2, 7, 41, 1.827, 8.656, 0.336, 0.183,   -0.153
1, 9, 19, 2.758, 0.821, 0.436, 0.330,   -0.106
1, 37, 42, 1.286, 1.674, 0.561, 0.075,   -0.486
2, 11, 21, 1.485, 3.671, 0.238, 0.141,   -0.097
1, 8, 14, 5.638, 2.521, 0.462, 0.377,   -0.085
1, 21, 37, 5.090, 2.499, 0.432, 0.326,   -0.106
2, 17, 44, 4.357, 1.434, 0.398, 0.262,   -0.137
2, 30, 48, 2.058, 2.813, 0.355, 0.112,   -0.242
2, 4, 18, 1.588, 4.756, 0.252, 0.227,   -0.025
2, 31, 48, 5.091, 1.931, 0.386, 0.242,   -0.144
1, 39, 45, 1.388, 1.369, 0.589, 0.080,   -0.509
1, 26, 34, 4.219, 2.432, 0.397, 0.315,   -0.082
1, 40, 48, 1.011, 1.587, 0.583, 0.038,   -0.545
2, 22, 42, 5.533, 3.545, 0.356, 0.262,   -0.094
1, 15, 22, 4.385, 2.248, 0.437, 0.349,   -0.088
1, 5, 9, 5.973, 3.020, 0.469, 0.375,   -0.094
1, 28, 36, 2.393, 2.351, 0.490, 0.233,   -0.256
2, 29, 32, 3.976, 1.747, 0.327, 0.239,   -0.088
1, 23, 41, 4.356, 3.243, 0.404, 0.310,   -0.094
1, 41, 45, 3.441, 1.707, 0.418, 0.244,   -0.173
2, 2, 43, 1.960, 19.826, 0.277, 0.182,   -0.095
1, 35, 41, 2.119, 1.672, 0.520, 0.205,   -0.316
2, 8, 37, 5.977, 5.087, 0.380, 0.281,   -0.099
2, 33, 44, 1.115, 2.189, 0.406, 0.119,   -0.287
1, 9, 18, 3.479, 2.540, 0.428, 0.363,   -0.065
1, 24, 37, 1.598, 2.494, 0.481, 0.147,   -0.333
1, 26, 34, 2.286, 1.486, 0.429, 0.254,   -0.175
1, 12, 37, 5.395, 3.068, 0.443, 0.329,   -0.114
1, 26, 43, 2.501, 1.122, 0.421, 0.254,   -0.168
1, 17, 22, 3.664, 1.800, 0.405, 0.313,   -0.092
2, 23, 42, 3.054, 1.108, 0.389, 0.263,   -0.126
2, 22, 33, 4.355, 1.708, 0.364, 0.258,   -0.106
1, 6, 12, 4.020, 3.253, 0.450, 0.394,   -0.056
2, 26, 29, 4.883, 0.739, 0.401, 0.264,   -0.137
2, 40, 44, 4.154, 1.262, 0.380, 0.182,   -0.198
1, 33, 41, 3.117, 1.593, 0.435, 0.254,   -0.181
1, 17, 37, 5.319, 4.199, 0.433, 0.324,   -0.109
2, 26, 48, 4.425, 3.229, 0.334, 0.235,   -0.099
2, 33, 44, 1.892, 2.395, 0.377, 0.135,   -0.242
2, 11, 22, 5.889, 2.533, 0.426, 0.331,   -0.094
2, 7, 37, 3.366, 2.944, 0.417, 0.326,   -0.091
2, 4, 45, 3.851, 1.936, 0.397, 0.297,   -0.100
2, 10, 44, 5.395, 4.794, 0.394, 0.288,   -0.106
1, 26, 48, 4.417, 2.315, 0.431, 0.299,   -0.132
1, 17, 35, 1.012, 2.208, 0.431, 0.183,   -0.247
2, 32, 42, 3.189, 1.511, 0.360, 0.212,   -0.148
2, 29, 31, 3.471, 1.433, 0.302, 0.194,   -0.108
2, 3, 39, 5.531, 19.008, 0.327, 0.232,   -0.094
2, 36, 46, 3.428, 1.214, 0.331, 0.147,   -0.185
1, 9, 33, 1.724, 6.296, 0.408, 0.293,   -0.116
2, 21, 46, 4.991, 3.382, 0.423, 0.315,   -0.108
1, 32, 34, 1.760, 1.608, 0.502, 0.143,   -0.359
1, 39, 47, 4.862, 1.072, 0.446, 0.156,   -0.291
2, 41, 48, 2.546, 2.270, 0.369, 0.111,   -0.258
2, 34, 47, 3.400, 1.316, 0.321, 0.157,   -0.164
1, 32, 41, 5.693, 1.923, 0.438, 0.279,   -0.159
1, 23, 27, 5.166, 0.799, 0.444, 0.283,   -0.161
2, 16, 24, 1.806, 1.086, 0.202, 0.153,   -0.049
2, 39, 48, 1.999, 2.281, 0.402, 0.122,   -0.280
1, 32, 41, 2.363, 1.553, 0.453, 0.238,   -0.215
1, 8, 40, 1.471, 6.078, 0.435, 0.302,   -0.133
2, 35, 42, 4.686, 2.041, 0.302, 0.188,   -0.114
1, 20, 30, 4.839, 1.774, 0.456, 0.316,   -0.141
1, 8, 46, 1.334, 5.063, 0.444, 0.288,   -0.156
2, 26, 41, 1.442, 2.121, 0.393, 0.107,   -0.285
2, 41, 47, 1.600, 1.534, 0.415, 0.111,   -0.304
2, 30, 35, 4.314, 1.685, 0.331, 0.220,   -0.111
2, 41, 44, 5.104, 1.947, 0.356, 0.220,   -0.136
2, 13, 41, 3.137, 4.123, 0.367, 0.279,   -0.088
2, 8, 46, 1.701, 10.676, 0.368, 0.224,   -0.144
1, 31, 36, 1.616, 1.145, 0.487, 0.163,   -0.324
1, 18, 43, 4.829, 3.907, 0.427, 0.315,   -0.112
2, 3, 17, 5.571, 5.977, 0.322, 0.263,   -0.059
1, 29, 46, 3.652, 1.312, 0.460, 0.211,   -0.249
1, 20, 44, 1.396, 2.542, 0.494, 0.191,   -0.304
1, 35, 40, 4.129, 1.058, 0.464, 0.167,   -0.297
2, 32, 46, 2.683, 1.331, 0.319, 0.156,   -0.163
1, 34, 42, 1.042, 1.404, 0.563, 0.064,   -0.499
1, 35, 48, 1.020, 2.172, 0.548, 0.060,   -0.488
2, 33, 40, 3.717, 2.063, 0.334, 0.190,   -0.144
2, 16, 25, 3.666, 1.064, 0.388, 0.239,   -0.149
2, 33, 48, 5.243, 0.725, 0.341, 0.200,   -0.141
1, 14, 25, 4.528, 1.072, 0.421, 0.301,   -0.120
1, 24, 45, 2.034, 1.557, 0.422, 0.274,   -0.148
1, 37, 41, 5.414, 1.900, 0.437, 0.265,   -0.172
2, 14, 43, 5.599, 4.655, 0.386, 0.257,   -0.129
1, 15, 31, 3.415, 4.028, 0.394, 0.331,   -0.063
1, 38, 40, 1.634, 1.394, 0.557, 0.106,   -0.451
1, 19, 31, 4.379, 1.093, 0.450, 0.271,   -0.179
2, 2, 6, 5.238, 5.391, 0.311, 0.256,   -0.055
2, 16, 46, 3.001, 1.739, 0.388, 0.262,   -0.126
2, 4, 10, 3.427, 3.360, 0.432, 0.381,   -0.051
2, 11, 33, 3.144, 3.498, 0.374, 0.294,   -0.081
2, 27, 31, 2.752, 1.125, 0.274, 0.155,   -0.119
1, 7, 48, 4.082, 12.556, 0.501, 0.317,   -0.184
1, 33, 42, 2.418, 0.956, 0.400, 0.189,   -0.211
1, 24, 32, 1.841, 2.441, 0.434, 0.189,   -0.245
2, 25, 42, 1.260, 2.474, 0.323, 0.089,   -0.234
1, 35, 43, 2.431, 1.492, 0.447, 0.225,   -0.222
1, 23, 44, 2.406, 0.721, 0.424, 0.299,   -0.125
1, 17, 42, 5.645, 2.012, 0.440, 0.315,   -0.125
1, 3, 26, 2.716, 7.702, 0.451, 0.361,   -0.090
1, 14, 48, 1.271, 4.355, 0.488, 0.224,   -0.264
1, 23, 32, 4.443, 1.189, 0.437, 0.234,   -0.203
2, 3, 7, 1.544, 1.649, 0.253, 0.205,   -0.048
2, 15, 32, 3.698, 1.234, 0.398, 0.273,   -0.125
2, 24, 31, 2.174, 2.251, 0.305, 0.128,   -0.176
1, 41, 46, 5.063, 1.354, 0.423, 0.193,   -0.231
1, 2, 9, 1.573, 4.622, 0.446, 0.403,   -0.044
2, 23, 33, 3.585, 2.268, 0.312, 0.237,   -0.075
2, 13, 41, 3.650, 3.015, 0.379, 0.266,   -0.113
1, 27, 34, 1.562, 0.777, 0.407, 0.227,   -0.181
2, 20, 24, 4.541, 0.900, 0.410, 0.234,   -0.176
1, 16, 26, 5.116, 1.811, 0.451, 0.313,   -0.138
2, 35, 40, 2.539, 1.971, 0.364, 0.111,   -0.253
1, 11, 21, 5.566, 1.220, 0.465, 0.327,   -0.138
2, 33, 38, 1.773, 2.129, 0.391, 0.088,   -0.302
1, 22, 32, 3.647, 2.569, 0.394, 0.314,   -0.080
2, 19, 24, 4.870, 2.388, 0.345, 0.282,   -0.063
1, 41, 48, 3.831, 1.487, 0.421, 0.195,   -0.226
2, 3, 36, 2.739, 10.041, 0.412, 0.320,   -0.091
1, 3, 19, 4.168, 4.437, 0.456, 0.377,   -0.079
1, 18, 30, 4.199, 2.621, 0.431, 0.332,   -0.098
1, 12, 38, 1.641, 4.011, 0.427, 0.294,   -0.132
2, 6, 45, 2.994, 6.882, 0.418, 0.317,   -0.101
2, 37, 44, 5.810, 1.777, 0.362, 0.222,   -0.139
1, 27, 41, 3.064, 3.008, 0.498, 0.291,   -0.207
2, 4, 36, 5.194, 8.210, 0.416, 0.326,   -0.090
2, 20, 37, 2.107, 2.040, 0.250, 0.139,   -0.111
1, 22, 44, 2.357, 0.981, 0.412, 0.248,   -0.164
1, 12, 43, 1.887, 6.239, 0.439, 0.278,   -0.161
1, 8, 21, 2.357, 4.718, 0.408, 0.351,   -0.057
1, 40, 47, 4.358, 1.810, 0.463, 0.246,   -0.217
2, 23, 42, 4.322, 1.453, 0.367, 0.246,   -0.121
2, 19, 32, 3.619, 2.352, 0.304, 0.238,   -0.066
1, 14, 16, 1.748, 1.590, 0.418, 0.287,   -0.131
1, 21, 27, 1.458, 1.791, 0.375, 0.193,   -0.182
1, 13, 35, 4.709, 1.173, 0.454, 0.307,   -0.146
1, 27, 42, 2.095, 2.278, 0.519, 0.224,   -0.295
2, 16, 21, 3.138, 0.725, 0.419, 0.294,   -0.125
1, 26, 33, 2.458, 1.667, 0.421, 0.239,   -0.182
1, 37, 41, 5.435, 1.240, 0.446, 0.199,   -0.247
1, 31, 33, 4.570, 1.352, 0.415, 0.252,   -0.163
2, 39, 45, 2.973, 0.748, 0.335, 0.174,   -0.161
1, 35, 41, 1.979, 1.661, 0.532, 0.190,   -0.343
1, 3, 33, 1.843, 11.608, 0.451, 0.321,   -0.130
2, 3, 13, 5.095, 3.407, 0.351, 0.262,   -0.089
2, 24, 46, 4.662, 1.130, 0.365, 0.215,   -0.150
2, 15, 38, 3.737, 4.504, 0.343, 0.270,   -0.073
2, 5, 41, 1.192, 7.324, 0.325, 0.196,   -0.129
1, 2, 13, 5.409, 1.932, 0.456, 0.391,   -0.066
2, 11, 30, 4.380, 1.829, 0.384, 0.285,   -0.099
2, 33, 44, 1.919, 2.121, 0.325, 0.113,   -0.212
2, 38, 41, 5.852, 1.600, 0.379, 0.221,   -0.157
1, 9, 18, 5.209, 1.270, 0.464, 0.344,   -0.119
2, 2, 38, 3.994, 1.650, 0.335, 0.250,   -0.085
2, 30, 34, 4.757, 1.157, 0.321, 0.178,   -0.143
2, 21, 40, 4.162, 3.542, 0.350, 0.249,   -0.101
2, 14, 33, 2.074, 3.932, 0.249, 0.155,   -0.094
2, 23, 26, 3.494, 1.175, 0.319, 0.221,   -0.098
1, 34, 40, 1.816, 1.804, 0.538, 0.154,   -0.384
2, 5, 27, 1.002, 4.319, 0.213, 0.180,   -0.033
1, 5, 38, 4.769, 2.335, 0.455, 0.338,   -0.117
1, 6, 23, 2.780, 5.341, 0.409, 0.349,   -0.060
2, 31, 35, 2.181, 1.749, 0.320, 0.114,   -0.206
1, 40, 47, 5.686, 0.765, 0.426, 0.234,   -0.192
2, 40, 43, 3.272, 0.770, 0.361, 0.184,   -0.177
1, 34, 36, 1.873, 0.941, 0.430, 0.181,   -0.249
1, 11, 29, 3.318, 2.302, 0.423, 0.351,   -0.072
2, 4, 11, 2.376, 2.042, 0.408, 0.332,   -0.076
2, 17, 34, 1.752, 3.221, 0.252, 0.145,   -0.107
2, 29, 40, 3.648, 2.343, 0.324, 0.198,   -0.125
1, 4, 42, 4.701, 12.955, 0.464, 0.323,   -0.141
1, 38, 43, 5.997, 1.684, 0.439, 0.265,   -0.174
1, 6, 43, 1.164, 6.053, 0.463, 0.298,   -0.165
1, 23, 46, 3.983, 1.828, 0.444, 0.276,   -0.168
2, 27, 42, 4.064, 2.456, 0.321, 0.225,   -0.096
1, 5, 15, 1.363, 3.024, 0.412, 0.363,   -0.049
1, 40, 45, 3.542, 1.058, 0.462, 0.148,   -0.314
2, 40, 46, 2.163, 1.168, 0.294, 0.090,   -0.204
2, 26, 37, 3.760, 1.438, 0.291, 0.196,   -0.095
2, 39, 48, 1.530, 1.511, 0.419, 0.116,   -0.303
1, 33, 42, 2.792, 2.188, 0.501, 0.251,   -0.250
1, 17, 29, 4.244, 2.845, 0.420, 0.331,   -0.089
2, 19, 40, 2.191, 2.205, 0.265, 0.161,   -0.104
2, 7, 33, 1.223, 4.359, 0.307, 0.158,   -0.149
1, 16, 38, 4.730, 2.906, 0.432, 0.311,   -0.121
2, 20, 24, 2.682, 1.132, 0.278, 0.175,   -0.102
1, 30, 41, 3.814, 1.793, 0.369, 0.281,   -0.087
2, 8, 46, 2.724, 1.743, 0.424, 0.299,   -0.125
1, 28, 43, 2.438, 1.131, 0.410, 0.228,   -0.182
1, 12, 26, 1.341, 1.253, 0.374, 0.296,   -0.078
1, 38, 47, 1.880, 1.214, 0.525, 0.152,   -0.373
2, 34, 41, 3.883, 1.935, 0.378, 0.207,   -0.171
2, 34, 37, 5.307, 1.726, 0.347, 0.223,   -0.124
1, 39, 44, 2.324, 1.238, 0.446, 0.201,   -0.245
2, 33, 48, 5.886, 2.506, 0.386, 0.263,   -0.123
1, 26, 34, 4.735, 0.889, 0.437, 0.245,   -0.192
1, 27, 42, 4.390, 1.245, 0.431, 0.250,   -0.181
1, 41, 47, 4.111, 1.142, 0.431, 0.184,   -0.247
1, 18, 31, 5.926, 3.430, 0.408, 0.337,   -0.071
1, 31, 35, 5.677, 1.317, 0.451, 0.248,   -0.203
1, 13, 35, 1.940, 0.859, 0.435, 0.298,   -0.137
1, 11, 21, 2.998, 1.407, 0.447, 0.326,   -0.121
1, 13, 46, 5.529, 1.142, 0.453, 0.321,   -0.131
1, 24, 26, 3.685, 0.862, 0.431, 0.225,   -0.206
1, 5, 26, 5.342, 2.221, 0.461, 0.360,   -0.101
1, 40, 42, 5.761, 1.101, 0.440, 0.179,   -0.261
1, 6, 36, 2.546, 3.719, 0.446, 0.354,   -0.093
1, 3, 26, 4.825, 15.024, 0.452, 0.370,   -0.081
1, 7, 48, 4.466, 12.129, 0.425, 0.319,   -0.106
1, 41, 44, 1.946, 0.797, 0.422, 0.191,   -0.231
1, 30, 32, 2.748, 1.113, 0.431, 0.216,   -0.216
1, 24, 26, 2.346, 0.760, 0.363, 0.244,   -0.119
1, 11, 43, 5.858, 6.137, 0.458, 0.321,   -0.137
2, 6, 12, 3.073, 2.628, 0.409, 0.327,   -0.082
2, 27, 39, 1.692, 1.651, 0.331, 0.098,   -0.233
1, 11, 46, 2.200, 3.451, 0.402, 0.320,   -0.081
2, 5, 31, 1.978, 7.147, 0.291, 0.235,   -0.056
2, 37, 40, 1.690, 2.024, 0.375, 0.082,   -0.293
2, 34, 40, 2.228, 1.932, 0.303, 0.108,   -0.195
1, 32, 40, 1.575, 1.015, 0.488, 0.181,   -0.306
1, 39, 41, 1.054, 1.189, 0.583, 0.058,   -0.525
2, 24, 30, 4.408, 2.228, 0.300, 0.219,   -0.081
1, 20, 26, 5.794, 1.904, 0.450, 0.326,   -0.124
2, 16, 23, 4.211, 1.848, 0.409, 0.301,   -0.108
2, 30, 36, 3.242, 2.162, 0.312, 0.186,   -0.126
2, 23, 33, 5.494, 1.055, 0.344, 0.178,   -0.166
1, 10, 13, 2.104, 1.758, 0.432, 0.342,   -0.091
2, 33, 42, 2.265, 1.954, 0.325, 0.113,   -0.212
1, 38, 47, 1.766, 2.211, 0.568, 0.129,   -0.439
1, 5, 37, 4.871, 11.496, 0.435, 0.341,   -0.094
2, 30, 47, 1.321, 1.832, 0.392, 0.117,   -0.275
1, 19, 32, 2.557, 0.746, 0.438, 0.279,   -0.159
1, 4, 8, 4.428, 1.045, 0.462, 0.367,   -0.095
2, 38, 46, 4.528, 2.146, 0.295, 0.169,   -0.126
2, 16, 24, 3.714, 2.327, 0.347, 0.257,   -0.090
2, 22, 29, 2.186, 1.724, 0.206, 0.132,   -0.074
1, 32, 46, 4.132, 0.993, 0.463, 0.213,   -0.250
2, 30, 43, 3.890, 1.220, 0.327, 0.167,   -0.160
1, 9, 24, 5.691, 3.237, 0.454, 0.370,   -0.083
2, 17, 46, 5.090, 0.828, 0.398, 0.238,   -0.160
2, 27, 39, 3.355, 1.024, 0.322, 0.197,   -0.125
2, 14, 35, 2.871, 4.578, 0.317, 0.250,   -0.066
2, 31, 43, 3.141, 1.001, 0.369, 0.193,   -0.176
1, 28, 42, 2.723, 1.697, 0.445, 0.279,   -0.167
1, 19, 24, 2.603, 2.262, 0.356, 0.297,   -0.058
1, 16, 27, 4.660, 0.807, 0.428, 0.298,   -0.130
2, 6, 40, 3.914, 2.551, 0.397, 0.272,   -0.125
2, 38, 48, 5.117, 0.789, 0.374, 0.200,   -0.175
2, 9, 13, 3.683, 2.623, 0.360, 0.305,   -0.056
2, 25, 35, 1.229, 0.788, 0.222, 0.101,   -0.121
2, 23, 34, 2.951, 2.313, 0.266, 0.180,   -0.086
2, 26, 36, 2.317, 2.520, 0.279, 0.127,   -0.152
2, 28, 47, 3.932, 2.644, 0.321, 0.215,   -0.106
1, 7, 41, 1.494, 3.139, 0.407, 0.339,   -0.069
2, 32, 46, 5.971, 2.638, 0.408, 0.285,   -0.123
2, 20, 33, 3.159, 3.208, 0.285, 0.214,   -0.071
2, 22, 37, 4.648, 2.070, 0.336, 0.225,   -0.112
2, 40, 44, 4.900, 1.301, 0.352, 0.187,   -0.165
1, 7, 46, 4.371, 6.233, 0.456, 0.319,   -0.136
2, 17, 22, 1.234, 2.303, 0.202, 0.109,   -0.094
1, 15, 23, 2.785, 1.037, 0.406, 0.290,   -0.117
1, 11, 48, 5.020, 3.250, 0.467, 0.342,   -0.125
2, 11, 43, 4.197, 4.221, 0.375, 0.274,   -0.101
1, 36, 48, 5.472, 0.729, 0.466, 0.258,   -0.207
